Text,CB_Label,clean_text
nice voicemail... i didn't enjoy it cuz i am a bitch.,1,nice voicemail enjoy cuz bitch
summer workout tape? How you gonna workout to Kanyes depressing ass album  ok  maybe 2 songs,1,summer workout tape ? go to workout kanye depress ass album ok maybe song
Well I I said some words about Pollgod that i didnt mean because a SP member was being a fuck head lol,1,say word pollgod not mean sp member fuck head lol
i'm with you on the new yrs res! i'm 10lbs chubbier than i was 8 mos ago and i ALSO thought i was completely immune to fat! :(,1,new yrs re ! lbs chubby mos ago think completely immune fat !
Oh  you bastard.  You couldn't wait until I'm not busy.  I'll probably catch the tail end again.  Damn it all.,1,oh bastard wait busy probably catch tail end damn
How is the Loser episode?  Lotsa crying??,1,loser episode ? lotsa cry ? ?
I am Dutch ;) Over here  there's a difference between the fat ho-ho santa and st. nicolas (sinterklaas).,1,dutch difference fat hoho santa st nicolas sinterklaas
fuck off!!!,1,fuck ! !
ducking ducking ducking. Stupid ass autocorrect,1,ducking duck duck stupid ass autocorrect
DAMN TJ  You getting called out in songs now??!!,1,damn tj getting call song ? ? ! !
LMAO!! I aint gonna front  shit did look kinda moist! Ol Duncan Hines Ass!!! LOL!!,1,lmao ! ! be not go to shit look kinda moist ! ol duncan hines ass ! ! lol ! !
my programs is telling me the same damn thing. WTH!?!,1,program tell damn thing wth ! ? !
I wanna see her tall lanky ass playin tennis  lol,1,wanna tall lanky ass playin tennis lol
The guy who runs it is a major dick  underpays or doesn't pay models. He's harassed me and belittled me.,1,guy run major dick underpay pay model harass belittle
Yeah it was four years ago  but I have a long memory. I also still hate the Avalanche even though they've sucked for years. :},1,yeah year ago long memory hate avalanche suck year
Grew up a Habs fan  which meant I had to hate the Leafs when I moved to Toronto  which meant embracing the Wings.,1,grow hab fan mean hate leafs move toronto mean embrace wing
Wilt fresh spinach with hot bacon fat and top with bacon!,1,wilt fresh spinach hot bacon fat bacon !
 Graphic novel class? I hate you but I love you but still I hate you and oh yesh  Hows ya boy JImmy?,1,graphic novel class ? hate love hate oh yesh s ya boy jimmy ?
usually  if I am at the point where I'm ready to say something mean  I will click away. I hate mean people.  hate them.,1,usually point ready mean click away hate mean people hate
yes  it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.,1,yes winter time hate ear cold ocean city boardwalk
Now I know you're really are GAY!,1,know gay !
Me?? Hairy ass??? WTF?!?! I would laser that shit...,1,? ? hairy ass ? ? wtf ? ! ? ! laser shit
which keyboard do u hate? I hate iPhone keyboard. Yes touchscreen is cool but I WISH I had actual buttons 2 push! Less typo's,1,keyboard u hate ? hate iphone keyboard yes touchscreen cool wish actual button push ! typo
write more books  sccessful new venture with me  &bring fat fat 2 L.A. so we can hang out and buy our sons a bunch of cute clothes,1,write book sccessful new venture bring fat fat la hang buy son bunch cute clothe
Fuck you  McGaffigan. I WANT TO GO. NAO!,1,fuck mcgaffigan want nao !
You can stop voting now. Holy fuck. If only McCain had you on his side  and you were 18.,1,stop vote holy fuck mccain
You bash Nickelback  but you listen to Staind? WTF?! I hate both  btw.,1,bash nickelback listen staind ? wtf ? ! hate btw
I nominate @Badhorse_ for a Shorty Award in #green because... Why the fuck not?,1,nominate USER shorty award green fuck ?
Joanne Angel? You know how much I hate you right now :p &lt;3 XXXorcist,1,joanne angel ? know hate right p lt xxorcist
I also lost my wallet over the weekend! its sucks  in my case I was just dumb and appear to have dropped it somewhere...,1,lose wallet weekend ! suck case dumb appear drop
dunno  I just saw her go at the top of stairs; It seemed like an ass slide.,1,dunno see stair like ass slide
It's just crazy. This boy is fucking up my sleep schedule. Probably why I don't mind too much. ;),1,crazy boy fuck sleep schedule probably mind
"RE: Hugh's daughter.  I just hate to see when a female CEO step down and says it's so ""company can evolve"" AAARRRG!",1,hugh daughter hate female ceo step say company evolve aarrg !
like tha new 50 shit fire.  finally sum club gangsta shit i neede that!!! hook is catchy as fuck and 50 whas rappin good.,1,like tha new shit fire finally sum club gangsta shit neede ! ! hook catchy fuck whas rappin good
i fuck wit u.  u got skillz homie.,1,fuck wit u u get skillz homie
-- damn fool. you're a 247 workhorse!,1,damn fool workhorse !
-- damn homie ... in highschool you was the man homie. fuck happened to you?,1,damn homie highschool man homie fuck happen ?
--- that shit right there fool ... is FUCKING TIGHT!!!! --- http://tinyurl.com/6fro26,1,shit right fool fuck tight ! ! URL
no. ur 13 get the fuck off the internet and get back to playing with ur easy bake oven. stupid parents buyin brats iphones.,1,ur fuck internet play ur easy bake oven stupid parent buyin brat iphone
if Q is there tell him he sucks. He's dark and plays suspect lol,1,q tell suck dark play suspect lol
thats the only set back  and its a bitch to send ish back,1,s set bitch send ish
blocked. What a fucking load of old shit.,1,block fucking load old shit
lol the fuck what concert was that,1,lol fuck concert
because I hate you. The last one I rewrote cuz there was a typo and it was bothering me,1,hate rewrote cuz typo bother
oops but you're forgiven. Hope they win. I Never had a good exp. with a shelter  they hate us military types. Glad you did though!,1,oops forgive hope win good exp shelter hate military type glad !
fuck yo couch,1,fuck yo couch
ground her now and she'll kick your ass lol,1,ground kick ass lol
can't make up my mind. Go out w my girl vip style and leave the dog home alone till morn  stay in or go to a gay pj party,1,mind w girl vip style leave dog home till morn stay gay pj party
Oh  Hannah  I am so  so sorry for your loss. I've done the deathbed vigil and it sucks. I hope your pain eases with time. Love,1,oh hannah sorry loss deathbed vigil suck hope pain ease time love
Happy birthday you damn sexy hobo!,1,happy birthday damn sexy hobo !
I'm celebrating and drinking to the fact you're an annoying fuck :),1,celebrate drink fact annoying fuck
I'm doing nothing. I was thinking about going to the Flaming Lips concert  but hate going alone.,1,think go flaming lip concert hate go
dude the talk about universe at #LeWeb is awesome. As a nerd guy you have to watch it,1,dude talk universe leweb awesome nerd guy watch
Jerry IS Cowboy's problem. He won't hire real coach  'cuz then the credit wouldn't go to him. He's poster child for attn whore.,1,jerry cowboy problem hire real coach cuz credit poster child attn whore
u r pussy. lulz.,1,u r pussy lulz
don't you just hate that?! Especially when it is over the most irrelevant crap,1,hate ? ! especially irrelevant crap
yes. Freakin 17 and in college since i was 16 ugh! It sucks. Hah,1,yes freakin college ugh ! suck hah
Then why u cryn? Hate'n on me.,1,u cryn ? haten
If it wasn't for AT&T's spotty network  I'd switch in a heartbeat. That's where Verizon kicks some serious ass.,1,att spotty network switch heartbeat verizon kick ass
you fart like a fucking bass drum lol,1,fart like fucking bass drum lol
what da drilly wit dat do! ...oh  and i STILL got distribution in Japan...damn  that chick was the worst that night,1,da drilly wit dat ! oh get distribution japandamn chick bad night
yeah  but w/ that running time u'll be there 2morrow. that mmovie is long as fuck.,1,yeah w run time u morrow mmovie long fuck
damn bossman  let find out u got 2 jobs. what are u  a single parent or somethin'?,1,damn bossman let find u get job u single parent somethin ?
"no-sign. i dont fuck with ""rats""",1,nosign not fuck rat
http://twitpic.com/s13a - omg i hate scottiethehottie!! he is a retarded spammer!! he is photographer08 (it got deleted ...,1,URL omg hate scottiethehottie ! ! retarded spammer ! ! photographer get delete
no fuck you,1,fuck
I don't bother arguing that about Bush anymore because people who admire him have damn near no power post-2008 elections.,1,bother argue bush anymore people admire damn near power post election
do you think you are nudging me to change my update...WHORE NAILS!,1,think nudge change updatewhore nail !
thats what you get for being a fat ass....FAT ASS...,1,s fat assfat ass
I HATE YOU!,1,hate !
i've been on twitter 1 week and am about 20 shy of 500. does that make me a loser? LOL LOL LOL,1,twitter week shy loser ? lol lol lol
well either wy thy like dick wayyy to much.,1,wy thy like dick wayy
omg son i JUST figured out how to reply to youuuuuuu. i hate this lmao,1,omg son figure reply youu hate lmao
fail whale?,1,fail whale ?
cluster fuck indeed.,1,cluster fuck
"- you can trust me to do my part to help @adam_callender win his ""biggest loser"" contest.  ;)",1,trust help USER win big loser contest
Dang I hate the little buttons. GO BACK ONE TWEET!,1,dang hate little button tweet !
ironic - I normally hate plastic 4 environmental reasons- this time  it actually saved some of the patterns from the wet grass,1,ironic normally hate plastic environmental reason time actually save pattern wet grass
God Damn !! Ok ... How about Peter Duncan then ?,1,god damn ! ! ok peter duncan ?
damn you overload issues! :(,1,damn overload issue !
that's killer. Wish it was even cool here. But it's been damn near 80 most of the week. No where near festive temps.,1,killer wish cool damn near week near festive temp
"ugh  yes. I am a consumer whore... ""and how!""",1,ugh yes consumer whore !
SHUT THE FUCK UP!,1,shut fuck !
i hear ya. iPods can get annoying with that damn clicking noise!,1,hear ya ipod annoying damn click noise !
dude...if u didnt tell me how 2 do this fucking thing(twittr) i wud prob still b lyk nowhere with it!,1,dudeif u not tell fucking thingtwittr wud prob b lyk !
Don't you just hate deciding on things.,1,hate decide thing
"eddie izzard says the brits pronounce ""herb"" with the h ""because there's a fucking h in it.""",1,eddie izzard say brit pronounce herb h fucking h
I feel like such a nerd watching this! I LOVE IT!!!!!!!!!,1,feel like nerd watch ! love ! !
wtf? That is so gay.,1,wtf ? gay
Would you believe the same article said eating less helps us live longer  too? Damn those scientists!,1,believe article say eat help live long ? damn scientist !
